payment_id,user_id,payment_type,is_verified,payment_age_days,card_last4,is_international
8896,4427,debit_card,True,34,8008,False
8897,4427,digital_wallet,False,53,5571,False
8898,4427,digital_wallet,True,15,3953,False
8899,4428,paypal,False,7,5497,False
8900,4429,bank_transfer,True,137,8670,False
8901,4430,credit_card,True,211,,False
8902,4431,credit_card,True,96,3570,False
8903,4432,bank_transfer,True,71,6882,False
8904,4432,digital_wallet,True,15,6428,False
8905,4433,credit_card,False,136,9952,False
8906,4433,bank_transfer,True,238,4769,False
8907,4433,debit_card,True,249,1465,False
8908,4434,debit_card,True,23,,False
8909,4435,credit_card,True,48,2773,False
8910,4435,paypal,True,187,8086,False
8911,4435,credit_card,True,100,,False
8912,4436,credit_card,False,477,,False
8913,4436,paypal,True,703,4761,False
8914,4436,bank_transfer,True,624,,False
8915,4437,paypal,True,744,9959,True
8916,4437,debit_card,True,394,1774,False
8917,4438,bank_transfer,True,403,6637,False
8918,4438,digital_wallet,True,74,,False
8919,4439,credit_card,True,364,8461,False
8920,4439,debit_card,True,116,9625,False
8921,4439,paypal,False,355,6822,True
8922,4440,credit_card,True,15,,False
8923,4440,bank_transfer,True,27,8265,False
8924,4441,credit_card,True,228,,False
8925,4442,paypal,True,191,,False
8926,4443,digital_wallet,True,101,5098,False
8927,4443,paypal,True,9,7764,False
8928,4444,digital_wallet,True,290,8284,False
8929,4444,debit_card,True,339,4101,False
8930,4445,paypal,True,77,,True
8931,4445,digital_wallet,True,267,2196,False
8932,4445,paypal,True,298,,False
8933,4446,credit_card,True,5,,False
8934,4446,paypal,True,74,,False
8935,4446,credit_card,True,76,,False
8936,4447,bank_transfer,True,424,5263,False
8937,4448,digital_wallet,True,119,,False
8938,4449,credit_card,True,29,7991,True
8939,4449,credit_card,True,116,3902,True
8940,4450,digital_wallet,False,54,4657,False
8941,4450,bank_transfer,True,72,3343,False
8942,4450,bank_transfer,True,50,1032,False
8943,4451,digital_wallet,True,32,,False
8944,4451,bank_transfer,True,9,1457,False
8945,4452,paypal,True,526,7447,False
8946,4453,paypal,True,254,8242,True
8947,4453,digital_wallet,True,375,8520,False
8948,4453,paypal,False,221,,False
8949,4454,paypal,True,482,5764,False
8950,4454,debit_card,True,211,2809,True
8951,4455,debit_card,True,80,4041,False
8952,4455,debit_card,True,678,1561,False
8953,4456,paypal,False,530,8242,True
8954,4456,paypal,False,137,9660,True
8955,4457,digital_wallet,True,56,8917,False
8956,4458,digital_wallet,True,12,2332,False
8957,4458,bank_transfer,True,82,2736,False
8958,4459,paypal,True,506,8631,False
8959,4459,bank_transfer,True,776,,True
8960,4459,paypal,True,37,,True
8961,4460,debit_card,True,21,,False
8962,4460,digital_wallet,True,13,8477,False
8963,4461,credit_card,True,405,,False
8964,4462,bank_transfer,True,614,2796,False
8965,4462,digital_wallet,True,442,2101,False
8966,4463,paypal,True,97,,False
8967,4463,paypal,True,680,1672,False
8968,4464,debit_card,True,114,3303,False
8969,4465,bank_transfer,True,636,1311,False
8970,4465,bank_transfer,True,158,,False
8971,4466,digital_wallet,True,259,5241,False
8972,4466,credit_card,True,425,9195,False
8973,4467,paypal,True,278,2850,False
8974,4468,bank_transfer,True,378,8802,True
8975,4468,paypal,True,55,,False
8976,4469,paypal,True,104,3056,False
8977,4469,digital_wallet,True,505,3380,False
8978,4469,debit_card,True,240,2256,False
8979,4470,bank_transfer,True,220,5357,False
8980,4470,debit_card,True,83,7403,False
8981,4470,credit_card,False,750,9641,False
8982,4471,paypal,True,194,,False
8983,4471,bank_transfer,True,109,8653,False
8984,4472,paypal,True,217,3653,False
8985,4473,debit_card,True,454,,False
8986,4473,paypal,True,207,8959,False
8987,4474,credit_card,True,37,8499,False
8988,4474,bank_transfer,True,96,,False
8989,4474,bank_transfer,True,34,6039,False
8990,4475,paypal,True,197,2928,False
8991,4476,bank_transfer,False,412,1726,False
8992,4476,bank_transfer,True,882,,False
8993,4476,paypal,True,745,1104,False
8994,4477,digital_wallet,False,134,,False
8995,4478,paypal,True,321,6971,False
8996,4479,debit_card,True,112,4715,False
8997,4480,paypal,True,378,,True
8998,4481,bank_transfer,True,163,7374,True
8999,4481,credit_card,True,291,9465,False
9000,4481,digital_wallet,True,344,5241,False
9001,4482,credit_card,True,715,4500,False
9002,4482,credit_card,True,812,,False
9003,4482,credit_card,True,759,6005,False
9004,4483,debit_card,True,652,,False
9005,4483,credit_card,True,560,7058,True
9006,4483,bank_transfer,False,680,5238,False
9007,4484,digital_wallet,True,199,,False
9008,4484,bank_transfer,True,146,5513,False
9009,4485,bank_transfer,True,13,6297,False
9010,4486,credit_card,True,110,,False
9011,4487,bank_transfer,True,170,3569,False
9012,4488,credit_card,True,72,9899,True
9013,4489,credit_card,True,536,7377,False
9014,4490,bank_transfer,True,286,,False
9015,4490,credit_card,True,60,4642,False
9016,4490,paypal,True,238,2477,False
9017,4491,bank_transfer,True,243,5106,False
9018,4492,bank_transfer,True,552,2042,False
9019,4492,credit_card,True,261,9314,True
9020,4493,debit_card,True,534,6367,False
9021,4494,credit_card,True,479,2373,False
9022,4495,credit_card,True,361,,False
9023,4495,debit_card,True,172,4513,False
9024,4495,credit_card,True,148,,False
9025,4496,bank_transfer,True,24,6349,False
9026,4496,digital_wallet,True,23,,False
9027,4497,credit_card,True,39,,False
9028,4497,credit_card,True,17,,False
9029,4497,paypal,True,12,5166,False
9030,4498,bank_transfer,True,708,2493,False
9031,4498,paypal,False,54,3234,True
9032,4499,bank_transfer,True,298,9370,False
9033,4499,credit_card,True,634,5132,True
9034,4499,bank_transfer,True,160,,False
9035,4500,paypal,True,257,7299,False
9036,4501,debit_card,True,498,2758,False
9037,4502,paypal,True,311,7652,True
9038,4503,debit_card,True,34,7022,False
9039,4503,digital_wallet,True,578,4018,True
9040,4504,bank_transfer,True,196,,False
9041,4504,paypal,True,135,,True
9042,4505,digital_wallet,True,34,,False
9043,4506,bank_transfer,True,610,,False
9044,4507,bank_transfer,True,746,,False
9045,4507,credit_card,True,105,1118,False
9046,4507,digital_wallet,True,651,3032,False
9047,4508,digital_wallet,True,315,1596,False
9048,4509,paypal,True,44,2527,False
9049,4509,bank_transfer,True,22,,False
9050,4509,bank_transfer,True,19,7693,False
9051,4510,paypal,True,95,8480,False
9052,4510,credit_card,True,107,2967,False
9053,4510,digital_wallet,True,4,2001,False
9054,4511,bank_transfer,True,132,7648,False
9055,4512,credit_card,True,349,,False
9056,4513,credit_card,False,480,,False
9057,4514,bank_transfer,True,62,7880,False
9058,4515,credit_card,True,29,5812,False
9059,4515,credit_card,True,40,,False
9060,4515,bank_transfer,True,40,3883,False
9061,4516,paypal,True,119,8340,False
9062,4516,paypal,True,208,2519,False
9063,4516,credit_card,True,680,,False
9064,4517,paypal,True,42,4718,False
9065,4517,digital_wallet,True,316,5002,False
9066,4518,bank_transfer,True,61,,True
9067,4518,digital_wallet,True,214,4015,False
9068,4519,debit_card,True,597,,False
9069,4519,paypal,True,827,,False
9070,4519,bank_transfer,True,666,1806,False
9071,4520,credit_card,True,233,1999,False
9072,4520,paypal,True,436,,False
9073,4521,debit_card,True,286,6554,False
9074,4521,digital_wallet,True,127,,False
9075,4522,paypal,True,40,2189,False
9076,4522,paypal,True,95,8029,True
9077,4522,paypal,True,124,2081,False
9078,4523,debit_card,True,149,4890,False
9079,4524,bank_transfer,True,81,,False
9080,4524,debit_card,True,206,,False
9081,4524,digital_wallet,True,878,8039,False
9082,4525,debit_card,True,73,,False
9083,4525,bank_transfer,True,194,5083,False
9084,4525,digital_wallet,True,19,3549,False
9085,4526,credit_card,True,94,4249,False
9086,4526,paypal,False,21,,False
9087,4527,paypal,True,160,1929,False
9088,4527,credit_card,True,140,8096,False
9089,4527,digital_wallet,True,190,,False
9090,4528,credit_card,True,47,5502,False
9091,4529,bank_transfer,True,531,,False
9092,4530,debit_card,True,97,5680,False
9093,4530,digital_wallet,True,85,8111,False
9094,4530,credit_card,False,138,1448,False
9095,4531,bank_transfer,True,231,8357,False
9096,4531,paypal,True,78,9735,True
9097,4531,paypal,True,478,,False
9098,4532,debit_card,True,176,3650,False
9099,4533,digital_wallet,True,154,4631,False
9100,4533,paypal,True,325,6881,True
9101,4533,digital_wallet,True,114,4420,False
9102,4534,digital_wallet,True,319,4073,False
9103,4534,bank_transfer,True,373,5849,False
9104,4535,credit_card,True,8,9984,False
9105,4536,paypal,True,184,7628,False
9106,4536,debit_card,False,176,6951,True
9107,4537,digital_wallet,True,347,9673,False
9108,4537,paypal,True,226,5129,False
9109,4538,paypal,True,285,,False
9110,4538,credit_card,True,54,2151,False
9111,4538,debit_card,False,273,,False
9112,4539,bank_transfer,True,108,,True
9113,4540,debit_card,True,430,2498,False
9114,4540,credit_card,True,212,3424,False
9115,4540,debit_card,True,530,,False
9116,4541,debit_card,True,104,2564,False
9117,4541,paypal,False,57,9953,False
9118,4542,credit_card,True,2,9566,False
9119,4542,digital_wallet,True,4,1938,False
9120,4542,paypal,True,7,2265,False
9121,4543,debit_card,True,388,,True
9122,4544,bank_transfer,True,108,,False
9123,4545,bank_transfer,True,80,3351,False
9124,4545,digital_wallet,True,143,8659,True
9125,4546,credit_card,True,308,1932,True
9126,4547,paypal,True,132,,True
9127,4547,bank_transfer,False,415,,True
9128,4548,bank_transfer,True,35,,False
9129,4549,paypal,False,564,,False
9130,4550,debit_card,True,3,6118,False
9131,4550,credit_card,True,4,6478,False
9132,4550,bank_transfer,True,11,,False
9133,4551,bank_transfer,True,406,7623,False
9134,4551,bank_transfer,True,193,4109,False
9135,4552,debit_card,True,106,1641,False
9136,4552,digital_wallet,True,16,5110,False
9137,4553,credit_card,True,5,,True
9138,4553,debit_card,True,19,,False
9139,4553,bank_transfer,True,79,9882,False
9140,4554,debit_card,True,386,4794,False
9141,4555,bank_transfer,False,138,8211,True
9142,4555,digital_wallet,True,146,,False
9143,4556,digital_wallet,True,2,9615,True
9144,4557,credit_card,True,767,4162,False
9145,4557,paypal,True,400,,False
9146,4557,paypal,True,488,6815,True
9147,4558,digital_wallet,True,236,3989,False
9148,4558,debit_card,True,330,1461,True
9149,4559,bank_transfer,False,590,8792,True
9150,4560,digital_wallet,True,241,4259,True
9151,4561,paypal,True,117,9206,False
9152,4562,debit_card,True,41,3057,False
9153,4562,bank_transfer,True,440,4667,True
9154,4562,digital_wallet,True,299,9698,False
9155,4563,digital_wallet,True,754,2870,True
9156,4564,credit_card,True,325,1651,False
9157,4564,credit_card,True,476,9373,False
9158,4565,paypal,True,640,,True
9159,4565,paypal,False,125,,False
9160,4565,bank_transfer,True,16,,False
9161,4566,debit_card,True,758,7184,False
9162,4566,bank_transfer,True,63,2620,False
9163,4566,paypal,True,616,8719,False
9164,4567,digital_wallet,True,313,4608,True
9165,4567,bank_transfer,False,75,,False
9166,4568,digital_wallet,True,61,6949,False
9167,4568,debit_card,True,122,4877,False
9168,4569,credit_card,True,49,,False
9169,4569,bank_transfer,True,315,5164,False
9170,4570,debit_card,True,45,,False
9171,4570,credit_card,True,307,4244,False
9172,4570,credit_card,True,328,8834,False
9173,4571,digital_wallet,True,101,3543,False
9174,4572,credit_card,False,106,4835,False
9175,4572,bank_transfer,False,329,3417,False
9176,4572,bank_transfer,True,374,,False
9177,4573,digital_wallet,True,501,3012,False
9178,4573,credit_card,True,195,1475,False
9179,4574,digital_wallet,True,627,,False
9180,4575,credit_card,True,693,5782,True
9181,4575,paypal,True,97,,False
9182,4576,credit_card,True,290,,False
9183,4576,digital_wallet,False,501,3764,False
9184,4576,debit_card,True,604,,False
9185,4577,debit_card,True,150,2397,False
9186,4577,credit_card,True,530,3911,False
9187,4578,bank_transfer,True,164,8074,False
9188,4578,bank_transfer,True,490,,False
9189,4578,debit_card,True,419,1901,False
9190,4579,credit_card,True,85,2970,False
9191,4580,bank_transfer,True,24,6269,False
9192,4580,credit_card,True,4,5173,False
9193,4581,paypal,True,277,7149,False
9194,4581,bank_transfer,True,834,8614,False
9195,4581,digital_wallet,True,764,9490,False
9196,4582,debit_card,True,87,8226,False
9197,4583,paypal,True,582,,False
9198,4584,bank_transfer,True,68,,False
9199,4585,credit_card,True,35,2978,False
9200,4585,debit_card,True,23,,False
9201,4585,digital_wallet,True,1,4343,False
9202,4586,digital_wallet,True,448,1437,False
9203,4587,credit_card,True,93,7308,False
9204,4588,credit_card,True,655,2939,False
9205,4588,digital_wallet,True,743,7387,False
9206,4588,digital_wallet,True,881,9376,False
9207,4589,credit_card,True,200,4815,False
9208,4589,digital_wallet,True,312,,False
9209,4590,paypal,True,278,8988,False
9210,4590,paypal,True,164,9546,False
9211,4591,debit_card,True,79,7424,False
9212,4591,digital_wallet,True,415,2649,False
9213,4592,credit_card,True,216,4224,False
9214,4592,bank_transfer,True,82,,False
9215,4592,debit_card,True,221,,False
9216,4593,paypal,True,115,,False
9217,4594,credit_card,True,104,8285,False
9218,4595,paypal,True,94,2613,False
9219,4596,bank_transfer,True,817,4833,False
9220,4597,digital_wallet,True,398,3888,False
9221,4598,paypal,True,262,9751,False
9222,4599,debit_card,True,297,,False
9223,4599,digital_wallet,True,698,8339,False
9224,4600,digital_wallet,True,497,8132,False
9225,4600,digital_wallet,True,282,2525,True
9226,4601,debit_card,True,294,3182,True
9227,4601,digital_wallet,True,41,7025,False
9228,4601,debit_card,True,668,,True
9229,4602,bank_transfer,True,120,9598,False
9230,4603,bank_transfer,False,591,,False
9231,4603,debit_card,True,970,3887,False
9232,4603,bank_transfer,True,501,2296,False
9233,4604,paypal,True,334,2136,False
9234,4604,credit_card,True,316,,False
9235,4604,debit_card,False,228,7555,False
9236,4605,debit_card,True,197,5235,True
9237,4605,credit_card,True,239,8027,False
9238,4606,bank_transfer,False,34,,False
9239,4606,debit_card,True,183,6689,False
9240,4607,bank_transfer,True,324,8274,False
9241,4607,credit_card,True,63,,True
9242,4608,bank_transfer,False,12,6186,False
9243,4609,credit_card,False,130,5557,False
9244,4610,debit_card,True,470,8362,True
9245,4610,digital_wallet,True,371,4722,False
9246,4610,paypal,True,181,,False
9247,4611,debit_card,True,67,9925,False
9248,4611,credit_card,False,242,,False
9249,4612,digital_wallet,True,63,4977,False
9250,4612,paypal,True,176,,False
9251,4612,credit_card,True,256,,False
9252,4613,digital_wallet,True,195,,False
9253,4614,bank_transfer,True,543,5123,True
9254,4614,digital_wallet,True,95,,False
9255,4615,debit_card,True,133,6352,False
9256,4615,digital_wallet,True,54,3300,False
9257,4615,credit_card,True,280,5003,True
9258,4616,debit_card,True,121,4441,False
9259,4616,debit_card,True,105,9591,False
9260,4616,digital_wallet,True,83,9698,False
9261,4617,credit_card,True,65,,False
9262,4617,paypal,False,79,,False
9263,4618,debit_card,True,309,3997,False
9264,4618,debit_card,False,426,8589,False
9265,4619,debit_card,True,301,1734,True
9266,4619,digital_wallet,True,554,,False
9267,4619,paypal,True,645,4514,False
9268,4620,digital_wallet,True,791,4924,False
9269,4620,bank_transfer,True,799,2859,False
9270,4620,bank_transfer,False,465,5429,False
9271,4621,digital_wallet,True,253,1349,False
9272,4621,bank_transfer,True,346,,False
9273,4621,bank_transfer,False,89,4736,True
9274,4622,paypal,True,187,9525,False
9275,4623,debit_card,False,20,,False
9276,4623,digital_wallet,True,65,2114,False
9277,4623,bank_transfer,True,4,,False
9278,4624,bank_transfer,True,165,,False
9279,4625,paypal,True,260,4418,False
9280,4625,credit_card,True,261,6722,False
9281,4626,paypal,False,114,5684,False
9282,4626,debit_card,True,328,,False
9283,4627,digital_wallet,True,160,4806,False
9284,4628,digital_wallet,True,230,8690,True
9285,4628,paypal,True,466,6281,False
9286,4629,debit_card,True,97,2281,False
9287,4629,debit_card,True,8,6199,False
9288,4629,bank_transfer,True,61,3642,False
9289,4630,credit_card,True,109,8664,False
9290,4630,digital_wallet,True,50,6557,False
9291,4631,paypal,True,30,,False
9292,4631,paypal,True,193,9768,False
9293,4632,debit_card,True,30,6539,False
9294,4632,paypal,True,24,5862,False
9295,4633,bank_transfer,True,292,5962,False
9296,4633,debit_card,True,88,2381,False
9297,4634,paypal,True,223,1662,False
9298,4634,credit_card,True,122,,True
9299,4634,digital_wallet,False,217,6685,False
9300,4635,debit_card,True,20,5735,False
9301,4636,credit_card,True,423,,False
9302,4636,digital_wallet,True,152,1795,True
9303,4637,paypal,True,71,4883,False
9304,4638,paypal,True,271,8253,False
9305,4639,debit_card,True,232,5876,False
9306,4640,credit_card,True,102,,False
9307,4640,credit_card,True,138,8138,False
9308,4641,bank_transfer,True,368,,False
9309,4641,digital_wallet,True,482,3228,False
9310,4641,bank_transfer,True,177,9107,False
9311,4642,digital_wallet,True,179,,False
9312,4642,digital_wallet,True,412,2955,False
9313,4643,paypal,False,245,,False
9314,4644,bank_transfer,True,39,9439,False
9315,4645,paypal,True,439,7837,False
9316,4645,credit_card,True,27,,False
9317,4646,digital_wallet,True,125,1943,False
9318,4646,digital_wallet,True,347,5732,True
9319,4646,digital_wallet,True,570,1176,False
9320,4647,digital_wallet,True,409,,False
9321,4647,credit_card,False,404,5889,False
9322,4648,paypal,True,18,1913,False
9323,4648,digital_wallet,True,238,3274,False
9324,4648,debit_card,True,401,5858,True
9325,4649,bank_transfer,True,996,3336,False
9326,4649,digital_wallet,True,500,,False
9327,4649,debit_card,True,430,6837,True
9328,4650,digital_wallet,True,244,,False
9329,4650,credit_card,True,259,,False
9330,4651,paypal,True,483,5069,False
9331,4652,debit_card,True,3,3240,True
9332,4652,debit_card,True,148,8419,True
9333,4653,debit_card,True,320,9744,False
9334,4654,debit_card,True,348,8107,False
9335,4654,credit_card,True,72,2878,False
9336,4655,bank_transfer,True,7,9121,False
9337,4655,debit_card,True,87,4968,False
9338,4655,bank_transfer,True,164,7604,False
9339,4656,paypal,True,560,8721,False
9340,4657,credit_card,True,341,5373,False
9341,4658,bank_transfer,True,92,5829,True
9342,4659,credit_card,True,284,9768,False
9343,4660,digital_wallet,True,170,,True
9344,4661,paypal,True,154,3145,False
9345,4662,credit_card,True,254,5118,True
9346,4662,debit_card,True,89,,False
9347,4663,credit_card,True,294,,True
9348,4664,credit_card,True,334,,False
9349,4665,debit_card,True,73,8002,False
9350,4666,bank_transfer,False,63,8380,False
9351,4666,bank_transfer,True,153,,False
9352,4666,credit_card,False,8,,False
9353,4667,credit_card,True,35,8944,False
9354,4667,credit_card,True,63,2406,False
9355,4668,bank_transfer,False,275,,True
9356,4668,digital_wallet,False,486,,False
9357,4669,bank_transfer,True,912,,False
9358,4669,bank_transfer,False,339,1821,False
9359,4670,digital_wallet,True,209,,True
9360,4670,paypal,True,257,,False
9361,4671,debit_card,True,223,6867,True
9362,4672,digital_wallet,True,696,4045,False
9363,4673,credit_card,True,38,4291,False
9364,4674,debit_card,True,599,6031,False
9365,4675,credit_card,True,129,7071,True
9366,4675,digital_wallet,True,272,2149,False
9367,4675,debit_card,True,252,9179,False
9368,4676,credit_card,True,35,4189,False
9369,4676,bank_transfer,True,48,1381,False
9370,4677,paypal,True,14,1613,False
9371,4677,debit_card,True,5,,False
9372,4678,debit_card,True,809,,False
9373,4678,bank_transfer,True,367,7466,False
9374,4679,paypal,True,212,,False
9375,4679,bank_transfer,True,453,4799,False
9376,4680,debit_card,True,418,8003,False
9377,4680,paypal,True,6,9087,False
9378,4680,paypal,True,869,,False
9379,4681,debit_card,True,307,2393,False
9380,4682,credit_card,True,128,7112,False
9381,4682,digital_wallet,True,182,8456,False
9382,4682,bank_transfer,True,195,,False
9383,4683,bank_transfer,True,273,4584,True
9384,4684,credit_card,True,174,,True
9385,4684,debit_card,True,339,7312,False
9386,4684,paypal,True,56,4743,False
9387,4685,bank_transfer,True,78,6134,False
9388,4686,credit_card,True,69,1399,False
9389,4687,digital_wallet,True,428,4858,False
9390,4687,bank_transfer,True,318,2893,False
9391,4688,bank_transfer,True,300,9310,True
9392,4688,credit_card,False,266,,False
9393,4688,debit_card,True,47,,False
9394,4689,bank_transfer,True,4,2661,False
9395,4689,paypal,True,4,4989,False
9396,4690,credit_card,True,126,5941,False
9397,4690,credit_card,False,198,,False
9398,4691,debit_card,True,127,5321,False
9399,4692,paypal,False,493,9780,False
9400,4692,credit_card,True,144,4231,False
9401,4693,digital_wallet,False,1,6870,False
9402,4693,bank_transfer,True,410,1922,False
9403,4694,bank_transfer,True,281,,True
9404,4694,credit_card,True,266,8517,False
9405,4695,bank_transfer,False,62,,False
9406,4695,digital_wallet,False,5,,False
9407,4696,debit_card,True,691,8355,True
9408,4697,paypal,False,745,1613,False
9409,4698,paypal,True,572,,True
9410,4698,paypal,True,558,5285,False
9411,4699,paypal,True,30,3725,False
9412,4699,digital_wallet,True,65,,False
9413,4700,debit_card,True,353,4800,False
9414,4700,credit_card,True,274,2355,False
9415,4701,digital_wallet,True,102,3941,False
9416,4701,paypal,True,573,8681,False
9417,4701,bank_transfer,True,711,8621,False
9418,4702,bank_transfer,True,186,1533,False
9419,4702,bank_transfer,True,307,3343,False
9420,4702,paypal,True,112,7203,False
9421,4703,paypal,False,106,2520,False
9422,4703,bank_transfer,True,285,3026,False
9423,4703,paypal,True,104,6276,False
9424,4704,digital_wallet,True,567,,False
9425,4704,debit_card,True,386,8332,False
9426,4705,bank_transfer,True,93,1265,False
9427,4705,bank_transfer,True,19,,True
9428,4705,bank_transfer,True,42,3748,True
9429,4706,digital_wallet,False,725,2001,False
9430,4707,bank_transfer,True,124,4891,False
9431,4707,bank_transfer,True,398,4935,False
9432,4708,credit_card,True,185,,False
9433,4708,credit_card,True,55,,False
9434,4709,bank_transfer,True,73,,False
9435,4710,paypal,True,501,2565,False
9436,4711,debit_card,True,583,4974,False
9437,4712,digital_wallet,True,17,9831,False
9438,4712,digital_wallet,True,448,,False
9439,4713,debit_card,True,440,,False
9440,4713,bank_transfer,True,761,7167,False
9441,4714,bank_transfer,False,867,,False
9442,4714,digital_wallet,True,216,2378,False
9443,4714,credit_card,True,28,,False
9444,4715,credit_card,False,2,4202,False
9445,4715,debit_card,False,1,3621,False
9446,4716,digital_wallet,True,94,6624,True
9447,4717,bank_transfer,True,598,2330,False
9448,4717,debit_card,True,345,,False
9449,4718,debit_card,True,225,7267,False
9450,4718,debit_card,False,73,4606,False
9451,4719,digital_wallet,True,9,,False
9452,4719,paypal,True,201,,False
9453,4719,paypal,False,43,4716,False
9454,4720,debit_card,True,194,7940,False
9455,4720,credit_card,True,14,,False
9456,4721,digital_wallet,True,137,,False
9457,4721,debit_card,True,16,1855,False
9458,4721,debit_card,True,18,,False
9459,4722,credit_card,True,205,7480,False
9460,4723,paypal,True,505,7760,False
9461,4724,bank_transfer,True,40,8205,False
9462,4725,debit_card,True,174,7381,False
9463,4725,credit_card,True,363,4410,False
9464,4726,credit_card,True,129,1265,False
9465,4726,debit_card,True,696,,True
9466,4727,bank_transfer,True,26,7090,False
9467,4727,credit_card,True,18,7654,False
9468,4727,paypal,True,29,3815,False
9469,4728,debit_card,True,723,9832,True
9470,4728,debit_card,True,79,1147,False
9471,4729,paypal,True,21,,True
9472,4729,credit_card,False,350,,False
9473,4730,bank_transfer,True,44,,False
9474,4730,bank_transfer,True,107,3128,False
9475,4730,paypal,True,63,2282,False
9476,4731,digital_wallet,True,241,4032,False
9477,4731,debit_card,True,290,9860,False
9478,4732,paypal,True,46,9056,False
9479,4732,credit_card,True,21,5856,False
9480,4732,debit_card,True,25,2804,False
9481,4733,digital_wallet,True,48,9379,False
9482,4734,bank_transfer,True,147,5963,False
9483,4734,debit_card,True,127,4711,False
9484,4735,debit_card,True,142,9227,False
9485,4735,debit_card,True,42,,False
9486,4736,debit_card,True,20,1649,False
9487,4736,digital_wallet,True,489,9465,False
9488,4736,bank_transfer,True,344,9967,False
9489,4737,debit_card,True,324,,False
9490,4737,bank_transfer,False,600,9263,False
9491,4738,credit_card,False,446,5083,False
9492,4738,bank_transfer,True,125,9747,False
9493,4738,digital_wallet,True,736,2415,False
9494,4739,digital_wallet,True,104,5399,False
9495,4740,debit_card,True,16,9685,True
9496,4741,bank_transfer,True,80,,False
9497,4741,paypal,True,82,7029,True
9498,4742,bank_transfer,True,86,5825,False
9499,4742,credit_card,True,317,4152,False
9500,4743,digital_wallet,True,10,4578,False
9501,4744,bank_transfer,True,225,1650,False
9502,4745,bank_transfer,True,369,1183,True
9503,4745,bank_transfer,True,131,,True
9504,4745,credit_card,True,361,5769,True
9505,4746,paypal,True,436,,True
9506,4747,paypal,True,191,6686,False
9507,4747,debit_card,True,129,3295,False
9508,4748,digital_wallet,True,318,,False
9509,4749,digital_wallet,True,5,5420,False
9510,4749,paypal,True,3,6269,False
9511,4750,credit_card,True,319,4586,False
9512,4750,digital_wallet,True,298,4663,False
9513,4750,debit_card,True,96,2448,False
9514,4751,bank_transfer,True,259,6644,False
9515,4752,digital_wallet,True,140,3976,False
9516,4752,digital_wallet,True,417,,False
9517,4752,bank_transfer,True,585,2192,False
9518,4753,debit_card,True,108,7918,True
9519,4753,bank_transfer,True,176,8099,False
9520,4754,paypal,True,142,4001,False
9521,4754,paypal,True,182,7386,False
9522,4755,paypal,True,32,,False
9523,4755,debit_card,True,16,7512,False
9524,4755,digital_wallet,True,40,8071,True
9525,4756,bank_transfer,True,279,,True
9526,4757,bank_transfer,True,704,2232,False
9527,4757,paypal,True,280,7432,False
9528,4757,bank_transfer,False,629,6061,False
9529,4758,debit_card,True,850,5129,False
9530,4758,paypal,True,253,,False
9531,4758,bank_transfer,True,139,8957,False
9532,4759,bank_transfer,False,805,,False
9533,4759,debit_card,True,835,,False
9534,4759,credit_card,True,633,5221,False
9535,4760,paypal,True,72,3721,False
9536,4761,credit_card,True,530,5325,True
9537,4761,bank_transfer,False,725,9670,False
9538,4761,debit_card,True,5,7837,False
9539,4762,bank_transfer,True,378,4810,True
9540,4763,bank_transfer,False,38,9907,True
9541,4763,debit_card,True,43,3887,True
9542,4764,digital_wallet,True,11,9946,False
9543,4764,credit_card,True,154,5134,False
9544,4765,bank_transfer,True,76,3485,True
9545,4765,digital_wallet,True,168,,True
9546,4765,bank_transfer,True,116,5850,False
9547,4766,debit_card,True,68,8707,False
9548,4767,credit_card,True,514,,False
9549,4768,paypal,True,371,7057,False
9550,4768,bank_transfer,True,153,,False
9551,4769,paypal,True,239,,False
9552,4769,debit_card,True,111,5853,False
9553,4769,digital_wallet,True,262,,False
9554,4770,credit_card,False,16,1579,False
9555,4770,credit_card,True,18,1919,False
9556,4770,bank_transfer,True,23,5060,False
9557,4771,paypal,True,8,5621,False
9558,4771,digital_wallet,True,22,9600,False
9559,4772,debit_card,True,145,2713,True
9560,4772,bank_transfer,True,418,7511,False
9561,4772,debit_card,True,534,6834,False
9562,4773,digital_wallet,True,171,,False
9563,4774,digital_wallet,True,453,9177,False
9564,4774,paypal,True,273,9285,False
9565,4775,credit_card,True,225,4477,False
9566,4776,paypal,True,738,4791,False
9567,4777,credit_card,True,20,6643,False
9568,4778,paypal,False,19,2490,False
9569,4778,bank_transfer,True,138,4101,False
9570,4779,digital_wallet,True,248,3442,False
9571,4779,credit_card,True,654,,False
9572,4779,credit_card,True,1033,1102,False
9573,4780,credit_card,False,341,9944,False
9574,4781,digital_wallet,False,159,,True
9575,4781,paypal,True,417,6317,False
9576,4782,credit_card,True,230,9531,False
9577,4782,bank_transfer,True,150,9514,False
9578,4782,digital_wallet,True,347,6921,False
9579,4783,paypal,True,355,6889,False
9580,4784,digital_wallet,True,433,,False
9581,4785,digital_wallet,False,308,6972,False
9582,4785,bank_transfer,False,361,,False
9583,4785,digital_wallet,True,77,,False
9584,4786,bank_transfer,True,423,,False
9585,4786,bank_transfer,True,674,,False
9586,4787,bank_transfer,False,228,7291,False
9587,4788,credit_card,True,6,,False
9588,4788,bank_transfer,True,308,7988,True
9589,4788,paypal,True,764,,False
9590,4789,debit_card,True,45,,True
