user_id,account_age_days,total_past_orders,age,location,email_domain,registration_device,registration_ip,last_login_days_ago
4059,264,10,27,Lebanon,gmail.com,tablet,166.190.43.125,37
4060,787,31,34,Iraq,yahoo.com,tablet,44.37.200.137,29
4061,58,0,72,Falkland Islands (Malvinas),yahoo.com,mobile,97.197.188.201,74
4062,621,15,27,France,yahoo.com,tablet,84.152.14.68,1
4063,532,21,41,Malawi,hotmail.com,tablet,132.135.69.158,65
4064,1059,35,43,Egypt,gmail.com,desktop,152.198.73.193,79
4065,349,15,80,Benin,hotmail.com,desktop,73.79.6.225,82
4066,320,10,55,Switzerland,hotmail.com,tablet,73.211.114.2,40
4067,1072,46,41,Guinea-Bissau,gmail.com,desktop,17.87.214.115,62
4068,347,9,73,Tanzania,hotmail.com,tablet,21.242.139.240,61
4069,360,11,48,Slovakia (Slovak Republic),yahoo.com,desktop,51.137.10.138,1
4070,133,2,39,Panama,hotmail.com,mobile,86.154.14.61,39
4071,423,14,32,Belize,hotmail.com,mobile,96.9.94.77,35
4072,245,7,59,San Marino,hotmail.com,mobile,67.78.161.100,45
4073,1022,25,47,United States of America,yahoo.com,tablet,152.155.232.171,81
4074,25,1,71,Morocco,hotmail.com,tablet,1.98.182.215,67
4075,468,13,65,Burundi,gmail.com,mobile,201.153.76.67,46
4076,68,4,43,Qatar,yahoo.com,tablet,42.220.97.159,12
4077,675,26,50,Saint Pierre and Miquelon,yahoo.com,mobile,139.26.146.121,34
4078,163,4,80,Cameroon,gmail.com,mobile,106.234.83.186,57
4079,1071,43,33,Libyan Arab Jamahiriya,yahoo.com,mobile,98.108.70.88,32
4080,375,18,62,Belarus,yahoo.com,tablet,3.21.1.129,31
4081,468,24,62,Bulgaria,gmail.com,tablet,168.220.91.170,58
4082,364,6,20,Bulgaria,hotmail.com,tablet,5.154.148.184,34
4083,569,24,23,Solomon Islands,gmail.com,tablet,198.193.243.43,24
4084,131,4,75,Bhutan,yahoo.com,mobile,8.47.220.240,66
4085,621,28,21,Burkina Faso,hotmail.com,mobile,151.234.33.160,29
4086,500,17,55,Mexico,hotmail.com,tablet,128.20.21.211,61
4087,951,25,24,Timor-Leste,yahoo.com,tablet,4.73.138.203,6
4088,654,17,68,Benin,yahoo.com,tablet,177.247.94.140,9
4089,403,10,48,Sierra Leone,hotmail.com,mobile,42.44.128.130,56
4090,171,8,48,Iran,yahoo.com,mobile,164.59.32.151,12
4091,441,11,56,Norfolk Island,gmail.com,desktop,209.7.182.147,38
4092,20,0,55,American Samoa,yahoo.com,desktop,186.23.114.174,14
4093,907,25,67,Sri Lanka,yahoo.com,tablet,190.72.181.129,24
4094,935,36,18,Portugal,hotmail.com,desktop,98.6.28.211,52
4095,555,23,49,United States of America,yahoo.com,tablet,34.111.16.205,22
4096,674,22,50,Tunisia,yahoo.com,desktop,205.122.228.34,65
4097,582,14,78,Spain,hotmail.com,tablet,132.166.138.33,38
4098,542,11,73,Chile,gmail.com,tablet,66.51.202.42,31
4099,699,23,35,Lesotho,gmail.com,tablet,218.66.55.37,71
4100,1031,27,37,Cambodia,yahoo.com,tablet,215.120.181.185,56
4101,229,8,80,Svalbard & Jan Mayen Islands,gmail.com,mobile,205.247.119.212,62
4102,14,0,38,Barbados,hotmail.com,tablet,156.173.185.163,60
4103,1016,42,28,Libyan Arab Jamahiriya,gmail.com,mobile,213.211.175.249,8
4104,885,23,61,Zambia,gmail.com,desktop,16.211.35.109,12
4105,908,32,39,United Arab Emirates,hotmail.com,tablet,70.103.173.2,87
4106,375,11,30,Cyprus,yahoo.com,mobile,218.242.204.114,29
4107,437,12,37,Cocos (Keeling) Islands,yahoo.com,tablet,178.59.155.75,39
4108,656,16,67,Suriname,hotmail.com,tablet,186.0.0.37,60
4109,211,7,61,Switzerland,yahoo.com,desktop,81.54.9.167,78
4110,431,12,54,Qatar,hotmail.com,tablet,82.136.144.138,19
4111,664,16,28,Norfolk Island,gmail.com,mobile,8.69.33.37,50
4112,352,8,72,Saint Helena,hotmail.com,mobile,11.50.78.191,78
4113,322,6,38,Lithuania,gmail.com,tablet,156.158.135.100,60
4114,854,25,67,United Arab Emirates,gmail.com,tablet,100.0.79.86,34
4115,469,9,77,French Polynesia,hotmail.com,desktop,213.145.230.151,60
4116,622,23,41,Guatemala,hotmail.com,mobile,169.166.211.248,39
4117,684,14,64,Bhutan,hotmail.com,desktop,32.39.24.210,40
4118,922,38,37,Guatemala,hotmail.com,desktop,44.75.237.129,72
4119,806,31,66,Anguilla,gmail.com,desktop,215.207.63.164,0
4120,828,34,21,Tanzania,yahoo.com,desktop,131.64.224.72,45
4121,287,10,80,Antarctica (the territory South of 60 deg S),hotmail.com,desktop,150.34.73.218,35
4122,40,1,70,Venezuela,hotmail.com,tablet,12.217.231.222,25
4123,428,19,60,Mayotte,hotmail.com,tablet,96.228.44.126,32
4124,604,22,71,Dominica,hotmail.com,desktop,91.81.48.176,3
4125,660,22,45,Zambia,yahoo.com,desktop,84.97.196.7,41
4126,409,6,69,Jordan,hotmail.com,mobile,89.42.179.60,79
4127,1031,33,46,Brunei Darussalam,gmail.com,desktop,125.49.173.191,13
4128,153,3,33,Timor-Leste,hotmail.com,mobile,26.211.207.82,41
4129,983,35,78,Switzerland,gmail.com,tablet,142.235.28.190,75
4130,963,31,78,Benin,yahoo.com,mobile,47.1.198.190,84
4131,799,32,62,Yemen,hotmail.com,tablet,190.196.106.183,62
4132,512,13,35,Spain,gmail.com,tablet,87.194.35.82,75
4133,769,28,21,United States of America,gmail.com,mobile,9.1.121.122,7
4134,702,24,35,Lesotho,hotmail.com,tablet,197.138.207.238,47
4135,898,21,77,Sao Tome and Principe,yahoo.com,desktop,139.162.76.127,14
4136,967,37,26,Taiwan,gmail.com,tablet,96.46.124.229,9
4137,665,29,80,Fiji,gmail.com,tablet,196.177.46.33,52
4138,311,9,73,Mozambique,gmail.com,mobile,30.233.209.11,75
4139,613,20,54,United States Minor Outlying Islands,yahoo.com,mobile,109.238.230.1,71
4140,181,5,46,Andorra,hotmail.com,mobile,160.137.233.162,41
4141,534,16,53,Nauru,gmail.com,tablet,98.18.192.250,37
4142,45,4,26,Botswana,hotmail.com,mobile,90.219.93.111,89
4143,643,20,79,Colombia,hotmail.com,desktop,31.117.141.210,57
4144,440,11,29,Cuba,gmail.com,desktop,113.5.55.215,59
4145,467,12,47,Syrian Arab Republic,hotmail.com,desktop,201.198.223.79,42
4146,408,14,61,Pakistan,hotmail.com,tablet,45.199.241.60,33
4147,523,16,56,Tonga,gmail.com,tablet,83.76.17.38,2
4148,288,6,25,Swaziland,hotmail.com,tablet,170.190.246.9,52
4149,876,28,43,Madagascar,hotmail.com,desktop,2.10.200.130,6
4150,1083,34,21,Uruguay,yahoo.com,tablet,114.132.12.44,47
4151,34,1,54,Tajikistan,hotmail.com,desktop,101.17.203.112,4
4152,1033,31,73,Djibouti,gmail.com,desktop,186.41.101.17,68
4153,1008,38,36,Suriname,yahoo.com,tablet,1.49.161.161,42
4154,138,4,65,Greece,yahoo.com,mobile,89.130.164.41,72
4155,189,6,80,Saint Lucia,hotmail.com,tablet,29.6.131.201,14
4156,1090,36,28,Mauritius,gmail.com,tablet,147.220.86.32,11
4157,960,30,57,Dominican Republic,yahoo.com,tablet,125.97.254.216,24
4158,150,5,67,Singapore,hotmail.com,tablet,11.137.63.219,55
4159,568,14,47,Myanmar,hotmail.com,desktop,120.26.155.248,19
4160,677,22,22,Palau,yahoo.com,mobile,104.172.240.129,82
4161,696,22,47,Angola,gmail.com,tablet,170.82.235.50,88
4162,886,24,74,Kazakhstan,hotmail.com,mobile,54.204.40.229,51
4163,602,18,18,Latvia,hotmail.com,tablet,145.182.185.215,49
4164,39,2,18,Albania,hotmail.com,mobile,116.214.73.214,41
4165,875,18,27,Korea,yahoo.com,desktop,91.210.52.119,28
4166,669,26,52,Niue,hotmail.com,desktop,132.111.112.179,83
4167,411,15,67,Canada,yahoo.com,tablet,14.162.31.201,45
4168,313,15,30,Cape Verde,gmail.com,mobile,52.122.79.38,26
4169,632,19,29,Holy See (Vatican City State),gmail.com,mobile,183.223.58.27,3
4170,1093,30,56,French Southern Territories,yahoo.com,mobile,150.203.162.179,16
4171,714,23,79,Tokelau,gmail.com,mobile,222.75.253.1,41
4172,646,22,77,Gabon,hotmail.com,mobile,34.120.84.48,84
4173,428,15,30,Belarus,hotmail.com,desktop,27.16.97.219,20
4174,869,26,35,Bhutan,gmail.com,mobile,82.12.26.168,27
4175,728,20,19,Solomon Islands,gmail.com,mobile,106.12.174.244,56
4176,253,6,71,Liberia,gmail.com,desktop,98.208.244.7,3
4177,910,36,73,Bahrain,gmail.com,tablet,24.124.250.97,26
4178,780,33,21,Comoros,gmail.com,desktop,223.245.243.102,56
4179,818,26,30,Swaziland,gmail.com,mobile,76.116.192.245,48
4180,256,10,23,Panama,gmail.com,mobile,170.31.180.104,64
4181,1058,35,25,Haiti,yahoo.com,mobile,90.0.94.180,26
4182,247,14,78,Bouvet Island (Bouvetoya),gmail.com,desktop,18.212.50.56,77
4183,734,21,65,Austria,yahoo.com,desktop,126.72.252.180,53
4184,392,10,31,Marshall Islands,gmail.com,mobile,153.143.158.220,64
4185,737,26,48,Indonesia,gmail.com,desktop,55.166.146.223,65
4186,230,13,78,Brazil,gmail.com,desktop,93.60.252.41,2
4187,15,1,42,Andorra,hotmail.com,desktop,139.63.187.5,51
4188,205,7,40,Cook Islands,yahoo.com,desktop,140.57.128.218,39
4189,134,4,45,Botswana,gmail.com,tablet,111.207.87.43,38
4190,470,18,62,Falkland Islands (Malvinas),yahoo.com,mobile,56.77.245.45,83
4191,799,27,74,Dominican Republic,yahoo.com,desktop,205.211.83.121,2
4192,563,22,64,Bouvet Island (Bouvetoya),gmail.com,tablet,45.192.26.248,41
4193,93,6,27,Sierra Leone,gmail.com,mobile,11.154.139.200,22
4194,19,1,26,Panama,gmail.com,tablet,126.255.168.193,19
4195,288,13,62,Lao People's Democratic Republic,hotmail.com,desktop,122.201.58.84,4
4196,126,5,56,Australia,hotmail.com,mobile,10.72.176.93,84
4197,601,24,41,Timor-Leste,yahoo.com,tablet,95.228.20.198,53
4198,323,14,44,Kazakhstan,yahoo.com,mobile,48.187.32.2,22
4199,1063,43,79,Zimbabwe,hotmail.com,mobile,157.99.115.28,85
4200,372,8,41,Lebanon,gmail.com,mobile,208.91.216.114,20
4201,62,4,49,Argentina,hotmail.com,mobile,171.245.153.108,39
4202,827,33,58,Mexico,yahoo.com,desktop,124.91.166.153,33
4203,658,17,19,New Zealand,yahoo.com,mobile,138.240.238.219,42
4204,59,0,74,Cote d'Ivoire,yahoo.com,desktop,214.107.179.105,4
4205,296,9,76,Congo,gmail.com,desktop,129.79.128.87,5
4206,773,25,66,Cyprus,yahoo.com,tablet,73.76.168.11,67
4207,348,9,28,Moldova,hotmail.com,mobile,38.75.176.226,1
4208,715,31,75,Comoros,yahoo.com,mobile,38.118.142.206,11
4209,860,26,22,Pakistan,yahoo.com,mobile,94.5.48.65,60
4210,952,23,80,Switzerland,gmail.com,desktop,132.120.204.164,68
4211,902,26,26,Kuwait,yahoo.com,tablet,52.105.131.120,81
4212,2,0,37,Romania,hotmail.com,desktop,47.151.155.223,60
4213,527,19,26,Costa Rica,yahoo.com,desktop,47.173.107.33,84
4214,749,40,79,Slovenia,gmail.com,tablet,32.91.143.40,85
4215,198,3,48,Djibouti,hotmail.com,desktop,125.47.228.240,73
4216,402,18,26,Barbados,hotmail.com,mobile,93.35.239.120,65
4217,266,10,69,Cook Islands,yahoo.com,mobile,6.147.146.110,28
4218,169,8,65,Mayotte,hotmail.com,mobile,177.75.30.59,51
4219,579,20,74,Vanuatu,yahoo.com,tablet,24.206.62.104,13
4220,512,24,32,Madagascar,yahoo.com,desktop,197.206.216.224,23
4221,617,16,39,Netherlands Antilles,gmail.com,tablet,116.104.92.46,59
4222,1065,35,51,France,gmail.com,tablet,149.53.227.161,34
4223,270,13,38,Comoros,yahoo.com,desktop,11.12.220.86,47
4224,298,10,55,Kuwait,gmail.com,tablet,123.70.145.4,4
4225,789,20,58,South Africa,hotmail.com,mobile,180.36.206.33,25
4226,374,13,18,Vanuatu,yahoo.com,mobile,159.242.193.91,81
4227,70,4,71,Bangladesh,yahoo.com,mobile,195.82.95.155,20
4228,813,27,38,Tokelau,yahoo.com,mobile,40.65.154.222,73
4229,985,34,48,Armenia,gmail.com,desktop,110.150.210.232,24
4230,831,27,46,Vanuatu,gmail.com,mobile,186.14.16.181,58
4231,539,16,52,Ireland,yahoo.com,desktop,97.206.148.98,15
4232,573,16,59,Antarctica (the territory South of 60 deg S),gmail.com,tablet,209.204.30.119,43
4233,691,21,75,Comoros,hotmail.com,mobile,147.218.250.151,32
4234,699,23,69,Cape Verde,yahoo.com,desktop,125.190.251.3,70
4235,935,33,60,Guatemala,gmail.com,mobile,169.142.3.144,85
4236,702,23,66,United States Minor Outlying Islands,hotmail.com,tablet,209.109.108.155,33
4237,130,6,68,Montenegro,yahoo.com,desktop,10.203.173.222,54
4238,53,1,79,Venezuela,hotmail.com,tablet,4.148.85.98,16
4239,194,11,32,Greece,gmail.com,desktop,129.2.186.84,14
4240,247,10,53,Bosnia and Herzegovina,gmail.com,tablet,211.70.247.203,37
4241,259,6,73,Indonesia,yahoo.com,desktop,46.175.221.93,39
4242,927,29,45,Cyprus,yahoo.com,tablet,196.2.165.104,10
4243,1034,39,29,Singapore,gmail.com,desktop,84.209.37.151,65
4244,400,14,27,Colombia,yahoo.com,tablet,3.12.225.233,28
4245,35,2,30,British Virgin Islands,hotmail.com,tablet,88.115.13.146,45
4246,1077,42,56,Tuvalu,gmail.com,mobile,57.124.178.53,72
4247,1087,38,51,Eritrea,yahoo.com,mobile,111.86.162.53,68
4248,743,24,52,Afghanistan,hotmail.com,mobile,82.208.213.242,88
4249,1088,35,28,Isle of Man,hotmail.com,desktop,94.148.135.225,20
4250,206,7,61,Iraq,yahoo.com,mobile,216.183.179.115,81
4251,464,16,71,Greenland,hotmail.com,tablet,174.10.12.8,19
4252,869,22,72,Armenia,gmail.com,mobile,85.17.150.113,35
4253,101,1,79,Iraq,yahoo.com,desktop,147.21.27.53,37
4254,799,30,75,El Salvador,yahoo.com,tablet,208.83.98.195,53
4255,976,32,47,Bouvet Island (Bouvetoya),gmail.com,desktop,134.129.101.50,17
4256,615,8,18,Dominica,hotmail.com,mobile,184.115.226.253,32
4257,639,18,31,Aruba,hotmail.com,tablet,14.105.211.116,78
4258,137,5,21,United Arab Emirates,hotmail.com,desktop,119.79.121.201,17
4259,295,12,48,Monaco,hotmail.com,mobile,142.209.224.28,31
4260,802,27,68,Paraguay,gmail.com,mobile,207.187.123.254,82
4261,859,26,43,Faroe Islands,hotmail.com,tablet,193.34.179.216,24
4262,510,25,71,Bangladesh,yahoo.com,desktop,101.135.128.156,9
4263,464,20,79,Australia,yahoo.com,desktop,195.142.87.218,17
4264,823,32,25,Burundi,hotmail.com,tablet,202.160.48.179,74
4265,311,7,31,Bermuda,yahoo.com,desktop,111.149.96.224,18
4266,565,17,66,Montserrat,hotmail.com,desktop,201.187.106.40,1
4267,241,6,51,Isle of Man,gmail.com,desktop,177.190.240.2,67
4268,211,11,67,Germany,hotmail.com,tablet,66.77.255.145,76
4269,965,30,32,Myanmar,hotmail.com,tablet,165.154.197.159,56
4270,612,19,70,Mauritania,hotmail.com,mobile,77.108.222.17,69
4271,931,29,27,Heard Island and McDonald Islands,hotmail.com,mobile,167.15.5.154,43
4272,558,14,78,Antigua and Barbuda,yahoo.com,mobile,25.7.114.63,48
4273,524,18,25,Palestinian Territory,gmail.com,tablet,52.158.188.189,59
4274,873,32,55,Guatemala,hotmail.com,mobile,148.68.54.202,90
4275,998,29,66,Russian Federation,gmail.com,desktop,220.40.74.45,28
4276,1071,41,24,United States Minor Outlying Islands,hotmail.com,mobile,16.19.101.86,77
4277,743,29,33,Ireland,yahoo.com,tablet,121.233.168.48,63
4278,886,32,44,Saint Pierre and Miquelon,hotmail.com,mobile,10.31.227.204,81
4279,216,7,73,Turkmenistan,hotmail.com,desktop,89.203.71.43,35
4280,516,19,58,South Georgia and the South Sandwich Islands,yahoo.com,tablet,19.27.128.47,42
4281,860,29,60,Palestinian Territory,hotmail.com,desktop,16.193.181.81,45
4282,171,3,18,Solomon Islands,hotmail.com,mobile,194.215.244.158,62
4283,498,13,55,Heard Island and McDonald Islands,gmail.com,desktop,166.153.111.29,28
4284,889,30,60,Svalbard & Jan Mayen Islands,hotmail.com,desktop,141.92.254.14,13
4285,1000,22,53,Turkmenistan,hotmail.com,tablet,90.43.235.254,72
4286,770,26,56,Guam,gmail.com,tablet,171.211.111.227,85
4287,784,21,20,Turks and Caicos Islands,gmail.com,tablet,136.112.211.57,13
4288,202,6,54,Costa Rica,gmail.com,mobile,44.227.154.15,15
4289,489,18,41,Iraq,yahoo.com,tablet,124.129.183.184,86
4290,864,27,70,Guinea-Bissau,yahoo.com,desktop,147.4.51.32,5
4291,712,34,59,Gabon,hotmail.com,desktop,129.164.46.144,58
4292,1071,46,20,Tajikistan,gmail.com,desktop,133.27.21.161,80
4293,885,35,60,Falkland Islands (Malvinas),hotmail.com,mobile,53.193.131.70,27
4294,371,12,19,Solomon Islands,yahoo.com,tablet,44.237.20.62,42
4295,203,3,36,Yemen,gmail.com,desktop,46.3.30.232,3
4296,936,34,72,Oman,hotmail.com,desktop,117.148.234.229,45
4297,705,25,40,Slovakia (Slovak Republic),hotmail.com,mobile,80.189.180.92,35
4298,914,30,68,Ghana,hotmail.com,mobile,58.230.215.74,41
4299,939,31,62,Anguilla,hotmail.com,tablet,79.136.73.208,33
4300,329,14,31,Western Sahara,gmail.com,tablet,218.110.193.9,70
4301,660,29,65,United States Virgin Islands,gmail.com,desktop,63.159.156.120,44
4302,353,14,72,Canada,yahoo.com,desktop,73.253.204.108,11
4303,684,25,40,Somalia,hotmail.com,tablet,70.171.109.2,68
4304,467,15,38,Nigeria,gmail.com,desktop,124.235.135.251,12
4305,186,3,58,Northern Mariana Islands,hotmail.com,desktop,27.122.194.206,40
4306,1019,37,58,Guatemala,gmail.com,mobile,218.251.104.131,48
4307,415,15,34,Israel,hotmail.com,tablet,5.26.247.49,62
4308,719,20,39,Philippines,yahoo.com,desktop,152.250.248.214,46
4309,327,11,79,Belgium,gmail.com,mobile,67.223.29.179,41
4310,33,1,25,Kyrgyz Republic,hotmail.com,mobile,37.43.0.252,74
4311,636,20,76,Zambia,yahoo.com,tablet,169.230.147.228,89
4312,607,20,66,Macao,gmail.com,tablet,112.4.164.228,68
4313,365,7,43,Saint Vincent and the Grenadines,gmail.com,tablet,189.102.11.132,89
4314,156,4,30,Guinea-Bissau,yahoo.com,mobile,94.180.17.170,11
4315,829,23,72,Maldives,yahoo.com,desktop,10.225.33.219,18
4316,697,23,52,Kyrgyz Republic,gmail.com,desktop,200.122.176.52,50
4317,273,7,76,Bouvet Island (Bouvetoya),gmail.com,desktop,179.73.184.81,13
4318,602,15,57,Croatia,yahoo.com,tablet,42.122.13.172,10
4319,664,13,32,Slovenia,hotmail.com,desktop,111.181.244.116,5
4320,504,18,53,Rwanda,hotmail.com,mobile,151.222.194.7,85
4321,561,22,19,Bolivia,gmail.com,desktop,142.132.134.118,28
4322,449,21,33,Taiwan,gmail.com,mobile,155.11.190.37,56
4323,443,7,27,Kenya,yahoo.com,mobile,53.197.229.213,37
4324,500,17,79,Saint Helena,gmail.com,mobile,217.246.236.98,78
4325,990,33,71,Lithuania,hotmail.com,desktop,155.36.62.184,53
4326,394,9,44,Burkina Faso,gmail.com,mobile,39.220.154.255,66
4327,819,29,58,Seychelles,gmail.com,tablet,12.242.207.38,49
4328,536,23,63,Pitcairn Islands,hotmail.com,desktop,223.73.227.155,33
4329,884,38,41,Benin,hotmail.com,desktop,14.169.228.157,30
4330,656,26,52,Gibraltar,yahoo.com,desktop,138.170.132.70,9
4331,276,13,38,Grenada,gmail.com,tablet,139.60.15.4,31
4332,264,11,24,Paraguay,gmail.com,tablet,52.99.28.85,90
4333,975,32,52,United States Minor Outlying Islands,gmail.com,desktop,216.133.215.157,13
4334,467,13,64,Kiribati,yahoo.com,desktop,43.155.225.100,89
4335,459,6,47,Sudan,yahoo.com,desktop,208.169.132.141,73
4336,109,3,47,Macao,yahoo.com,tablet,7.175.20.69,56
4337,1019,38,55,Samoa,gmail.com,desktop,196.171.59.243,8
4338,351,19,19,Korea,hotmail.com,tablet,153.19.112.140,57
4339,118,3,75,Lesotho,gmail.com,desktop,26.243.190.89,61
4340,303,6,22,Antigua and Barbuda,gmail.com,tablet,31.165.29.207,45
4341,134,2,79,Tokelau,hotmail.com,tablet,163.20.235.225,35
4342,517,19,78,Indonesia,yahoo.com,tablet,188.152.135.240,3
4343,1006,34,45,Mongolia,gmail.com,tablet,184.83.231.212,17
4344,812,18,31,India,yahoo.com,tablet,19.52.120.255,57
4345,635,17,52,Marshall Islands,yahoo.com,tablet,25.182.82.245,86
4346,624,19,39,Georgia,hotmail.com,mobile,181.64.186.8,72
4347,1041,44,78,Finland,gmail.com,desktop,134.248.125.52,18
4348,645,22,73,Tunisia,yahoo.com,mobile,43.220.76.222,78
4349,109,3,63,Bermuda,hotmail.com,desktop,113.97.163.240,75
4350,246,8,67,Palestinian Territory,hotmail.com,mobile,65.13.114.158,78
4351,131,4,51,Grenada,yahoo.com,desktop,192.214.127.76,20
4352,399,12,33,United Arab Emirates,yahoo.com,tablet,124.89.208.115,22
4353,372,21,19,Kenya,hotmail.com,tablet,192.115.200.84,63
4354,245,6,39,Holy See (Vatican City State),hotmail.com,mobile,109.147.54.171,12
4355,827,36,54,Uzbekistan,hotmail.com,tablet,161.160.130.222,87
4356,794,19,69,Sudan,gmail.com,desktop,16.217.23.59,48
4357,972,30,26,Mozambique,gmail.com,desktop,174.30.201.238,23
4358,197,6,37,Monaco,yahoo.com,desktop,166.200.69.122,22
4359,882,24,74,Kiribati,gmail.com,desktop,218.179.36.195,63
4360,186,3,29,Chile,hotmail.com,desktop,171.173.89.140,51
4361,411,14,32,Vanuatu,yahoo.com,desktop,126.180.181.89,82
4362,168,11,39,Kyrgyz Republic,yahoo.com,desktop,208.215.226.77,12
4363,1073,32,34,Korea,gmail.com,mobile,200.8.105.104,77
4364,125,2,80,Dominican Republic,gmail.com,tablet,132.248.204.0,7
4365,765,23,24,Indonesia,hotmail.com,mobile,89.43.74.192,0
4366,1084,34,18,Madagascar,gmail.com,mobile,89.115.236.147,41
4367,788,25,37,Singapore,hotmail.com,mobile,196.239.174.17,72
4368,768,35,72,Taiwan,yahoo.com,mobile,103.25.120.138,22
4369,387,19,58,Mexico,gmail.com,tablet,29.252.95.115,63
4370,373,13,52,Maldives,hotmail.com,mobile,94.166.98.183,44
4371,199,13,73,Heard Island and McDonald Islands,hotmail.com,tablet,1.55.201.73,19
4372,767,21,54,Oman,hotmail.com,mobile,162.240.7.196,56
4373,364,14,50,British Indian Ocean Territory (Chagos Archipelago),hotmail.com,mobile,116.111.23.112,56
4374,63,3,57,Liberia,yahoo.com,mobile,98.162.113.139,68
4375,247,4,69,Oman,yahoo.com,desktop,15.93.183.60,37
4376,221,7,40,Cote d'Ivoire,hotmail.com,tablet,6.84.57.192,23
4377,1062,44,28,Romania,hotmail.com,mobile,12.18.174.171,63
4378,396,14,56,Malaysia,yahoo.com,mobile,25.86.214.126,78
4379,691,23,78,Angola,hotmail.com,desktop,101.81.217.136,84
4380,797,37,68,Sierra Leone,hotmail.com,desktop,163.174.52.98,14
4381,135,3,39,Montserrat,gmail.com,mobile,173.203.225.74,46
4382,290,6,33,France,hotmail.com,desktop,120.23.89.200,24
4383,828,31,20,Malawi,yahoo.com,desktop,151.99.132.246,7
4384,984,31,69,Yemen,hotmail.com,tablet,202.74.238.83,90
4385,203,3,72,Germany,gmail.com,tablet,67.190.194.43,11
4386,657,20,76,Mauritius,gmail.com,tablet,190.218.134.147,72
4387,1090,38,51,United Arab Emirates,yahoo.com,desktop,15.215.112.58,69
4388,412,13,36,North Macedonia,yahoo.com,desktop,52.160.201.11,17
4389,918,38,66,Slovenia,hotmail.com,mobile,164.161.116.144,37
4390,874,22,43,Gibraltar,yahoo.com,desktop,61.172.144.9,48
4391,169,3,49,Grenada,yahoo.com,mobile,49.224.171.130,62
4392,214,2,38,Japan,hotmail.com,tablet,33.174.135.214,61
4393,797,28,37,Comoros,hotmail.com,desktop,25.210.52.86,36
4394,113,1,51,Qatar,gmail.com,mobile,170.10.41.51,24
4395,183,7,37,Honduras,hotmail.com,tablet,178.40.128.90,73
4396,356,13,59,Peru,gmail.com,desktop,206.146.227.127,6
4397,1095,32,19,British Indian Ocean Territory (Chagos Archipelago),gmail.com,mobile,198.180.79.145,38
4398,789,34,30,Netherlands Antilles,yahoo.com,desktop,118.55.140.243,68
4399,108,6,70,Poland,yahoo.com,tablet,32.238.77.248,55
4400,1042,35,51,Malawi,gmail.com,mobile,194.164.110.152,65
4401,760,27,61,Albania,gmail.com,tablet,116.109.119.20,5
4402,440,19,24,Cyprus,yahoo.com,desktop,173.10.125.14,23
4403,454,22,63,Haiti,yahoo.com,desktop,164.46.175.185,9
4404,417,17,49,South Georgia and the South Sandwich Islands,hotmail.com,mobile,204.37.202.194,73
4405,32,0,20,Canada,hotmail.com,desktop,156.83.117.86,26
4406,239,10,77,Bolivia,yahoo.com,desktop,131.84.126.107,0
4407,493,14,60,Bouvet Island (Bouvetoya),yahoo.com,desktop,217.229.87.45,22
4408,799,22,70,Bolivia,gmail.com,mobile,55.251.112.238,47
4409,824,37,20,Samoa,gmail.com,mobile,214.106.77.32,18
4410,505,18,57,Tokelau,gmail.com,tablet,105.233.253.89,33
4411,866,36,61,Wallis and Futuna,yahoo.com,tablet,49.95.70.39,90
4412,635,22,31,Malaysia,hotmail.com,tablet,109.57.49.217,34
4413,839,27,62,Ecuador,yahoo.com,mobile,98.8.133.145,53
4414,848,33,42,Saint Pierre and Miquelon,gmail.com,desktop,99.205.5.19,24
4415,1000,37,34,Philippines,yahoo.com,tablet,147.132.71.33,1
4416,810,34,20,Mali,hotmail.com,tablet,106.12.182.186,57
4417,264,9,60,Solomon Islands,hotmail.com,tablet,72.236.22.182,28
4418,145,5,58,Turks and Caicos Islands,hotmail.com,mobile,138.160.154.184,14
4419,326,13,75,Dominica,gmail.com,desktop,183.96.67.251,8
4420,376,11,52,Japan,gmail.com,desktop,117.70.243.149,21
4421,526,22,79,Gibraltar,hotmail.com,tablet,114.180.115.231,88
4422,816,35,36,Portugal,hotmail.com,tablet,190.199.4.199,36
4423,584,21,72,Solomon Islands,gmail.com,tablet,38.200.102.142,33
4424,223,7,66,Northern Mariana Islands,hotmail.com,mobile,29.211.221.57,50
4425,414,15,78,British Indian Ocean Territory (Chagos Archipelago),hotmail.com,mobile,108.135.133.182,71
4426,1020,38,30,Swaziland,gmail.com,mobile,208.108.113.85,66
4427,74,1,48,Madagascar,yahoo.com,desktop,111.225.24.191,13
4428,229,9,32,Anguilla,hotmail.com,mobile,184.29.11.172,49
4429,378,21,23,Afghanistan,yahoo.com,tablet,59.252.235.3,8
4430,496,15,45,Guernsey,hotmail.com,tablet,148.103.149.2,47
4431,898,33,65,Andorra,gmail.com,mobile,45.90.99.94,56
4432,85,3,60,Holy See (Vatican City State),hotmail.com,tablet,148.215.75.9,24
4433,431,12,64,Macao,yahoo.com,desktop,173.216.209.208,5
4434,30,2,78,Maldives,hotmail.com,mobile,42.29.118.221,43
4435,514,10,76,Saint Helena,gmail.com,mobile,6.51.55.9,44
4436,947,29,30,Palestinian Territory,hotmail.com,tablet,28.57.26.85,7
4437,802,28,42,Mexico,hotmail.com,mobile,137.14.212.82,37
